timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
876.9245147705078,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1083.1480026245117,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1167.1924591064453,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1273.388385772705,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1359.4293594360352,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1453.212022781372,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1561.3784790039062,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1666.9220924377441,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1748.8696575164795,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1839.7061824798584,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1917.8929328918457,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2012.4876499176025,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2124.4118213653564,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2198.58455657959,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2272.6047039031982,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2371.480941772461,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2478.874444961548,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2571.652889251709,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2667.7603721618652,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2744.6773052215576,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2828.9945125579834,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2930.874824523926,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3036.9009971618652,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3151.6613960266113,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3281.7625999450684,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3400.99835395813,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3490.090847015381,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3636.740207672119,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3730.61466217041,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3851.978063583374,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3982.964515686035,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4082.385540008545,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4171.686410903931,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4287.022113800049,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4435.27364730835,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4534.010887145996,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4642.905235290527,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4725.870609283447,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4875.497579574585,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5044.533252716064,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5229.196786880493,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5491.873979568481,0.354,0.258,0.665,0.487,,,,,sad,0.463,0.268,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6220.622539520264,0.354,0.258,0.665,0.487,,,,,sad,0.463,0.268,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6296.9770431518555,0.354,0.258,0.665,0.487,,,,,sad,0.463,0.268,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6402.778148651123,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6508.780717849731,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6591.022253036499,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6681.5080642700195,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6881.694793701172,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6967.433452606201,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7069.0553188323975,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7180.274963378906,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7262.3889446258545,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7353.915691375732,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7491.562128067017,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7577.197551727295,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7691.735029220581,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7811.601161956787,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7997.201919555664,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8081.796407699585,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8193.838119506836,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8298.637866973877,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8398.788928985596,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8559.546709060669,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8657.747030258179,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8774.369478225708,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8883.062839508057,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8961.799383163452,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9060.277938842773,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9190.534591674805,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9295.519828796387,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9394.824504852295,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9542.905569076538,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9791.104078292847,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9988.990545272827,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10131.834506988525,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10235.65411567688,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10345.56269645691,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10469.72632408142,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10581.52723312378,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10689.86439704895,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10843.750715255737,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10966.02201461792,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11081.669569015503,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11213.386058807373,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11342.007160186768,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11449.640035629272,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11575.6196975708,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11705.161094665527,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11823.216915130615,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11979.263067245483,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12082.578897476196,0.41,0.2,0.5,0.55,,,,,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12192.849159240723,0.511,0.594,0.5,0.427,1.0,0.089,0.0,backward,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12396.87466621399,0.551,0.525,0.5,0.641,1.0,0.802,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12496.793031692505,0.529,0.494,0.5,0.603,1.0,0.675,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12621.806621551514,0.553,0.527,0.5,0.644,1.0,0.812,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12767.885684967041,0.563,0.541,0.5,0.661,1.0,0.87,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12889.228343963623,0.552,0.526,0.5,0.643,1.0,0.81,1.0,backward,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13020.65396308899,0.537,0.505,0.5,0.616,1.0,0.719,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13184.731006622314,0.537,0.505,0.5,0.616,1.0,0.719,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13324.922800064087,0.585,0.572,0.5,0.7,1.0,1.0,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13455.910444259644,0.585,0.572,0.5,0.7,1.0,1.0,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13595.463275909424,0.585,0.572,0.5,0.7,1.0,1.0,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13697.263240814209,0.585,0.572,0.5,0.7,1.0,1.0,1.0,backward,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
