timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
501.5740394592285,0.531,0.702,0.526,0.397,1.0,0.585,0.0,neutral,neutral,0.362,0.454,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
697.2739696502686,0.451,0.487,0.526,0.381,1.0,0.532,1.0,neutral,neutral,0.362,0.454,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
729.1364669799805,0.447,0.477,0.538,0.396,1.0,0.519,1.0,neutral,neutral,0.355,0.409,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
889.9171352386475,0.443,0.471,0.538,0.387,1.0,0.492,1.0,neutral,neutral,0.355,0.409,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
922.0960140228271,0.433,0.458,0.538,0.369,1.0,0.431,1.0,neutral,neutral,0.355,0.409,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
953.2334804534912,0.418,0.439,0.581,0.393,1.0,0.399,1.0,neutral,neutral,0.368,0.325,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1116.5761947631836,0.419,0.44,0.581,0.394,1.0,0.402,1.0,neutral,neutral,0.368,0.325,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1150.2861976623535,0.418,0.438,0.581,0.393,1.0,0.398,1.0,neutral,neutral,0.368,0.325,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1181.5333366394043,0.399,0.423,0.602,0.373,1.0,0.33,1.0,neutral,neutral,0.398,0.324,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1345.5219268798828,0.405,0.431,0.602,0.383,1.0,0.365,1.0,neutral,neutral,0.398,0.324,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1372.2879886627197,0.408,0.434,0.602,0.388,1.0,0.38,1.0,neutral,neutral,0.398,0.324,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1401.8993377685547,0.429,0.452,0.566,0.395,1.0,0.445,1.0,neutral,neutral,0.362,0.352,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1548.7339496612549,0.437,0.468,0.566,0.404,1.0,0.474,0.956,neutral,neutral,0.362,0.352,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1585.716962814331,0.44,0.476,0.566,0.405,1.0,0.478,0.923,neutral,neutral,0.362,0.352,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1629.4403076171875,0.463,0.483,0.619,0.535,1.0,0.501,0.874,neutral,surprise,0.169,0.045,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1765.833854675293,0.466,0.49,0.619,0.538,1.0,0.511,0.856,neutral,surprise,0.169,0.045,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1795.4347133636475,0.472,0.504,0.619,0.54,1.0,0.518,0.809,neutral,surprise,0.169,0.045,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1825.4446983337402,0.47,0.503,0.606,0.52,1.0,0.505,0.791,neutral,surprise,0.194,0.085,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1951.1394500732422,0.446,0.477,0.606,0.472,1.0,0.345,0.743,neutral,surprise,0.194,0.085,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1980.4184436798096,0.454,0.499,0.606,0.471,1.0,0.339,0.645,neutral,surprise,0.194,0.085,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2010.420560836792,0.44,0.495,0.643,0.473,1.0,0.345,0.669,neutral,surprise,0.264,0.08,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2148.0743885040283,0.44,0.491,0.643,0.477,1.0,0.357,0.696,neutral,surprise,0.264,0.08,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2176.8581867218018,0.443,0.499,0.643,0.477,1.0,0.357,0.658,neutral,surprise,0.264,0.08,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2209.416627883911,0.439,0.515,0.57,0.362,1.0,0.368,0.647,neutral,neutral,0.386,0.384,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2339.754819869995,0.435,0.505,0.57,0.36,1.0,0.359,0.688,neutral,neutral,0.386,0.384,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2367.830514907837,0.435,0.505,0.57,0.359,1.0,0.357,0.688,neutral,neutral,0.386,0.384,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2395.6453800201416,0.436,0.498,0.567,0.366,1.0,0.358,0.709,neutral,neutral,0.373,0.367,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2520.23983001709,0.439,0.507,0.567,0.368,1.0,0.366,0.677,neutral,neutral,0.373,0.367,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2546.83518409729,0.44,0.505,0.567,0.372,1.0,0.378,0.698,neutral,neutral,0.373,0.367,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2575.9570598602295,0.446,0.515,0.556,0.367,1.0,0.375,0.649,neutral,neutral,0.359,0.371,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2705.7087421417236,0.447,0.517,0.556,0.368,1.0,0.377,0.643,neutral,neutral,0.359,0.371,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2734.034538269043,0.446,0.519,0.556,0.364,1.0,0.366,0.619,neutral,neutral,0.359,0.371,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2765.617609024048,0.457,0.554,0.562,0.366,1.0,0.375,0.469,neutral,neutral,0.37,0.375,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
