timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
659.01780128479,0.549,0.758,0.681,0.573,1.0,0.812,0.0,neutral,sad,0.452,0.21,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1003.4492015838623,0.435,0.482,0.681,0.517,1.0,0.626,1.0,neutral,sad,0.452,0.21,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1036.8163585662842,0.532,0.498,0.5,0.608,1.0,0.693,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1074.9130249023438,0.492,0.444,0.5,0.54,1.0,0.468,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1106.2607765197754,0.496,0.448,0.5,0.546,1.0,0.486,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1135.2965831756592,0.495,0.447,0.5,0.544,1.0,0.48,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1171.4911460876465,0.501,0.456,0.5,0.555,1.0,0.516,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1204.6852111816406,0.496,0.448,0.5,0.546,1.0,0.488,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1236.8724346160889,0.494,0.446,0.5,0.543,1.0,0.476,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1274.9979496002197,0.489,0.439,0.5,0.534,1.0,0.448,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1306.6260814666748,0.492,0.443,0.5,0.539,1.0,0.464,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1349.5821952819824,0.497,0.45,0.5,0.548,1.0,0.495,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1387.4948024749756,0.516,0.477,0.5,0.581,1.0,0.604,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1421.0939407348633,0.516,0.477,0.5,0.581,1.0,0.603,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1451.5833854675293,0.501,0.456,0.5,0.555,1.0,0.516,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1488.7771606445312,0.496,0.449,0.5,0.547,1.0,0.491,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1516.8859958648682,0.492,0.444,0.5,0.54,1.0,0.468,1.0,neutral,neutral,0.0,0.5,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1545.764684677124,0.385,0.437,0.71,0.435,1.0,0.375,0.958,neutral,neutral,0.531,0.261,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1689.9991035461426,0.408,0.463,0.71,0.483,1.0,0.533,1.0,neutral,neutral,0.531,0.261,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1719.2347049713135,0.42,0.481,0.71,0.501,1.0,0.594,0.983,neutral,neutral,0.531,0.261,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
