timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
553.0588626861572,0.49,0.646,0.58,0.389,1.0,0.341,0.0,neutral,neutral,0.341,0.289,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
815.7086372375488,0.462,0.536,0.58,0.425,1.0,0.462,0.611,neutral,neutral,0.341,0.289,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
854.1595935821533,0.487,0.592,0.562,0.421,1.0,0.472,0.375,neutral,neutral,0.33,0.311,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1022.8705406188965,0.462,0.543,0.562,0.394,1.0,0.382,0.504,neutral,neutral,0.33,0.311,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1050.2679347991943,0.467,0.561,0.562,0.392,1.0,0.377,0.421,neutral,neutral,0.33,0.311,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1082.6566219329834,0.465,0.57,0.575,0.39,1.0,0.367,0.366,neutral,neutral,0.349,0.311,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1269.144058227539,0.47,0.581,0.575,0.393,1.0,0.376,0.326,neutral,neutral,0.349,0.311,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1300.2803325653076,0.463,0.567,0.575,0.385,1.0,0.351,0.368,neutral,neutral,0.349,0.311,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1336.4262580871582,0.468,0.57,0.547,0.366,1.0,0.341,0.352,neutral,neutral,0.333,0.351,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1496.175765991211,0.464,0.567,0.547,0.356,1.0,0.308,0.332,neutral,neutral,0.333,0.351,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1526.383399963379,0.465,0.571,0.547,0.354,1.0,0.3,0.309,neutral,neutral,0.333,0.351,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1555.6681156158447,0.465,0.574,0.556,0.362,1.0,0.298,0.286,neutral,neutral,0.33,0.326,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
