timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
574.1877555847168,0.503,0.665,0.574,0.405,1.0,0.428,0.0,neutral,neutral,0.356,0.323,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
908.5018634796143,0.432,0.452,0.574,0.415,1.0,0.459,1.0,neutral,neutral,0.356,0.323,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
939.7943019866943,0.42,0.443,0.624,0.445,1.0,0.45,1.0,neutral,surprise,0.375,0.237,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1075.2685070037842,0.416,0.437,0.624,0.437,1.0,0.423,1.0,neutral,surprise,0.375,0.237,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1106.4610481262207,0.416,0.437,0.624,0.437,1.0,0.425,1.0,neutral,surprise,0.375,0.237,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1139.6496295928955,0.402,0.419,0.634,0.424,1.0,0.353,1.0,neutral,surprise,0.377,0.217,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1284.147024154663,0.398,0.414,0.634,0.418,1.0,0.331,1.0,neutral,surprise,0.377,0.217,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1313.1399154663086,0.399,0.416,0.634,0.419,1.0,0.336,1.0,neutral,surprise,0.377,0.217,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1344.5098400115967,0.409,0.419,0.621,0.431,1.0,0.353,1.0,neutral,surprise,0.34,0.2,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1477.4928092956543,0.414,0.431,0.621,0.434,1.0,0.362,0.953,neutral,surprise,0.34,0.2,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1507.9371929168701,0.414,0.434,0.621,0.43,1.0,0.351,0.93,neutral,surprise,0.34,0.2,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1540.9553050994873,0.415,0.442,0.606,0.409,1.0,0.318,0.869,neutral,surprise,0.336,0.227,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1697.0429420471191,0.411,0.44,0.606,0.398,1.0,0.28,0.839,neutral,surprise,0.336,0.227,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1734.3792915344238,0.416,0.453,0.606,0.4,1.0,0.287,0.789,neutral,surprise,0.336,0.227,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1761.120319366455,0.415,0.457,0.637,0.428,1.0,0.279,0.757,neutral,surprise,0.321,0.146,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
