timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
548.699140548706,0.575,0.741,0.521,0.495,1.0,0.776,0.0,neutral,neutral,0.299,0.357,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
736.2568378448486,0.48,0.499,0.521,0.46,1.0,0.659,1.0,neutral,neutral,0.299,0.357,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
765.7983303070068,0.484,0.505,0.518,0.462,1.0,0.679,1.0,neutral,neutral,0.302,0.368,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
903.4626483917236,0.474,0.491,0.518,0.444,1.0,0.617,1.0,neutral,neutral,0.302,0.368,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
931.1816692352295,0.47,0.486,0.518,0.437,1.0,0.594,1.0,neutral,neutral,0.302,0.368,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
962.2189998626709,0.472,0.488,0.523,0.446,1.0,0.609,1.0,neutral,neutral,0.301,0.355,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1087.58544921875,0.466,0.481,0.523,0.436,1.0,0.575,1.0,neutral,neutral,0.301,0.355,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1120.1808452606201,0.45,0.46,0.523,0.408,1.0,0.48,1.0,neutral,neutral,0.301,0.355,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1152.7912616729736,0.447,0.46,0.52,0.392,1.0,0.458,1.0,neutral,neutral,0.317,0.388,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1285.726547241211,0.444,0.457,0.52,0.387,1.0,0.443,1.0,neutral,neutral,0.317,0.388,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1316.5993690490723,0.443,0.456,0.52,0.385,1.0,0.437,1.0,neutral,neutral,0.317,0.388,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1351.9518375396729,0.449,0.461,0.52,0.398,1.0,0.469,1.0,neutral,neutral,0.31,0.375,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1491.4002418518066,0.453,0.472,0.52,0.399,1.0,0.473,0.949,neutral,neutral,0.31,0.375,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1520.2314853668213,0.441,0.459,0.52,0.373,1.0,0.385,0.92,neutral,neutral,0.31,0.375,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1557.093858718872,0.455,0.479,0.515,0.391,1.0,0.456,0.903,neutral,neutral,0.305,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1699.2900371551514,0.459,0.496,0.515,0.387,1.0,0.44,0.811,neutral,neutral,0.305,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1728.776454925537,0.453,0.486,0.515,0.378,1.0,0.411,0.827,neutral,neutral,0.305,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1773.247241973877,0.448,0.477,0.515,0.37,1.0,0.403,0.87,neutral,neutral,0.315,0.395,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1901.430606842041,0.453,0.494,0.515,0.369,1.0,0.4,0.787,neutral,neutral,0.315,0.395,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1931.7681789398193,0.449,0.481,0.515,0.371,1.0,0.404,0.85,neutral,neutral,0.315,0.395,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
